"SCNAME","SCMENU","SCOPT#","SCXCO#","SCXGRP","SCEXPD","SCADUS","SCADDT","SCADTM","SCCHUS","SCCHDT","SCCHTM","SCFROM"
"COCCISAYA","DSJOBM17","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM17","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM17","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM17","008",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM17","008",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM17","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","008",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","009",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","010",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","011",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","012",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","013",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","016",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","017",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","018",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","019",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","020",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","021",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","023",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","024",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","025",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18R","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18R","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18R","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM18R","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM19","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM19","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM19","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM19","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM19","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM19","009",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM19","011",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM19","012",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM19","013",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM19","014",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM19","015",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM19","019",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM19","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM19R","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM21","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM21","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM21","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM21","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM21","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM21R","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM21R","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM21R","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM21R","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM21R","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM21R","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM22","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM22","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM22","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM22","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM22R","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM22R","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM22R","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM22R","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM22R","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM22R","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM22R","008",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM22R","009",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM22R","010",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM22R","011",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM22R","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM22R","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM24","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM24","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM24","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM24","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM24","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM24","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM24","020",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM24","021",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM24","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM24","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM24R","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM24R","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM24R","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM25","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM25","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM25","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM25","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM25","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM25","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM25","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM25","008",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM25","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM26","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM26","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM26","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM26","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM26","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM26","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM26","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM27","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM27","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM27R","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM27R","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM30","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM30","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM30","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM30","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM30","005",2,"",0,"COCCRICKE",1240503,160310,"COCCRICKE",1240503,160310,""
"COCCISAYA","DSJOBM30","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM30","008",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM30","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301","009",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301","011",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301","015",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301","016",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301","017",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301R","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301R","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301R","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301R","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301R","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301R","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301R","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301R","010",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301R","011",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301R","014",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301R","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM301R","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","008",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","009",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","010",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","011",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","012",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","013",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","014",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","015",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","016",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","017",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","018",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302R","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302R","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302R","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302R","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302R","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302R","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302R","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302R","008",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302R","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM302R","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","008",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","009",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","011",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","012",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","013",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","015",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","016",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","021",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","022",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","023",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","024",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","025",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","026",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","027",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303R","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303R","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303R","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303R","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303R","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303R","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303R","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM303R","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM31","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM31","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM31","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM31","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM31","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM31","009",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM31","010",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM31","012",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM31","013",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM31","014",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM31","015",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM31","016",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM31","017",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM31","018",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM31","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM315","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM315","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM315","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM32","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM32","001",2,"",0,"COCCRICKE",1240503,160310,"COCCRICKE",1240503,160310,""
"COCCISAYA","DSJOBM32","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM32","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM32","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM32","008",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM32","009",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM32","010",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM32","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM32","060",2,"",0,"COCCRICKE",1240503,160310,"COCCRICKE",1240503,160310,""
"COCCISAYA","DSJOBM32","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM32R","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM32R","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM32R","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
